X,Y,neighborhood_id,neighborhood_name,device_serial,device_connectedto,device_address,device_lat,device_long,device_tags,etl_updatedtimestamp,is_current,org1,org2,inside_outside,landmark,ObjectId
,,L_601230550253963849,Mobile WiFi Kit 1,Q3AK-SUL7-7FC4,MR76-1,,,,[],2024/08/20 04:31:34+00,1,,,,,1
,,L_601230550253963849,Mobile WiFi Kit 1,Q2ZY-RF99-YN45,MG41-1,,,,[],2024/08/20 04:31:34+00,1,,,,,2
-7912255.43676079,5206227.69848915,L_601230550253964116,Nubian-Bus-Stop,Q3AE-QFTK-E55W,ROX-Nubian-AP1,"247 Washington St, Boston, MA 02121",42.3013503380001,-71.076999907,['recently-added'],2024/08/20 04:31:38+00,1,,,,,3
,,L_601230550253964116,Nubian-Bus-Stop,Q3AK-DU9C-2UXZ,ROX-Nubian_AP6,,,,[],2024/08/20 04:31:38+00,1,,,,,4
,,L_601230550253964116,Nubian-Bus-Stop,Q3AK-FGAN-3AR9,ROX-Nubian_AP7,,,,[],2024/08/20 04:31:38+00,1,,,,,5
-7913036.89914088,5209641.87977671,N_568579452955527921,Parks,Q2EK-4PWN-GALS,PARKS-FRANKLIN_CLUBHOUSE-MR84-AP1,"1 Circuit Dr., Roxbury, MA",42.324030334,-71.084019903,['recently-added'],2024/08/20 04:31:39+00,1,,,,,6
-7913800.32787478,5210827.64729927,N_579275502070532581,Roxbury,Q2CK-SSY2-PBYW,ROX-Madison Park-HS-AP1,"75 Malcolm X Blvd, Boston, MA 02120",42.3319053330001,-71.0908779,['recently-added'],2024/08/20 04:31:43+00,1,,,,,7
-7913800.32787478,5210827.64729927,N_579275502070532581,Roxbury,Q2CK-SU8N-5VU8,ROX-Madison Park-HS-AP3,"75 Malcolm X Blvd, Boston, MA 02120",42.3319053330001,-71.0908779,['recently-added'],2024/08/20 04:31:43+00,1,,,,,8
-7913465.7017081,5208391.22542626,N_579275502070532581,Roxbury,Q2CK-H5VS-5UKS,ROX-TROTTER-AP1,"135 Humboldt Ave., Roxbury, MA",42.3157233360001,-71.087871902,"['BPS', 'Outside', 'Trotter-School']",2024/08/20 04:31:43+00,1,BPS,,Outside,Trotter School,9
-7913720.67889044,5209400.67907213,N_579275502070532581,Roxbury,Q2CK-NU6F-VDER,ROX-SHELBURNE-AP1,"2730 Washington St., Roxbury, MA",42.322428335,-71.090162401,"['BCYF/BPL', 'Outside', 'Shelbourne-Comm-Center']",2024/08/20 04:31:43+00,1,BCYF,BPL,Outside,Shelbourne Comm Center,10
-7913720.67889044,5209400.67907213,N_579275502070532581,Roxbury,Q2CK-DPQP-RN6X,ROX-SHELBURNE-AP2,"2730 Washington St., Roxbury, MA",42.322428335,-71.090162401,"['BCYF/BPL', 'Outside', 'Shelbourne-Comm-Center']",2024/08/20 04:31:43+00,1,BCYF,BPL,Outside,Shelbourne Comm Center,11
-7911615.73930695,5209957.61811713,N_579275502070532581,Roxbury,Q2CK-F2BB-S6RY,ROX-MASON-AP1,"150 Norfolk Ave., Roxbury, MA",42.326127333,-71.071253407,['recently-added'],2024/08/20 04:31:43+00,1,,,,,12
-7912102.65064836,5208763.8299249,N_579275502070532581,Roxbury,Q2CK-6B8Q-V8DD,ROX-WINTHROP-AP2,"35 Brookford St., Roxbury, MA",42.318198335,-71.075627406,"['BPS', 'Outside', 'Winthrop-School']",2024/08/20 04:31:43+00,1,BPS,,Outside,Winthrop School,13
-7912078.10481195,5207385.94359047,N_579275502070532581,Roxbury,Q2CK-74V2-BS4Q,ROX-FREDERICK-AP1,"270 Columbia Rd., Dorchester, MA",42.309045337,-71.0754069069999,"['BPS', 'Frederick-Pilot-School', 'Outside']",2024/08/20 04:31:43+00,1,BPS,,Outside,Frederick Pilot School,14
-7912879.103874,5207368.33178398,N_579275502070532581,Roxbury,Q2CK-649T-2WQZ,ROX-GROVEHALL-AP7,"476 Blue Hill Ave., Roxbury, MA",42.3089283370001,-71.0826024039999,"['BPL', 'Grove-Hall', 'Outside']",2024/08/20 04:31:43+00,1,BPL,,Outside,Grove Hall,15
-7912356.62595528,5210580.99539578,N_579275502070532581,Roxbury,Q2CK-HDFV-VYBC,ROX-ORCHARD-AP2,"906 Albany St., Roxbury, MA",42.3302673330001,-71.077908905,"['BPS', 'Orchard-Garden-School', 'Outside', 'recently-added']",2024/08/20 04:31:43+00,1,BPS,,Outside,Orchard Garden School,16
-7912102.65064836,5208763.8299249,N_579275502070532581,Roxbury,Q2CK-5PKB-8LG8,ROX-WINTHROP-AP1,"35 Brookford St., Roxbury, MA",42.318198335,-71.075627406,"['BPS', 'Outside', 'Winthrop-School']",2024/08/20 04:31:43+00,1,BPS,,Outside,Winthrop School,17
-7912161.81108536,5207153.24503528,N_579275502070532581,Roxbury,Q2CK-64RA-6G66,ROX-FREDERICK-AP3,"Devon & Columbia Rd, Dorchester, MA",42.3074994399351,-71.0761588532478,"['BPS', 'Frederick-Pilot-School', 'Outside']",2024/08/20 04:31:43+00,1,BPS,,Outside,Frederick Pilot School,18
-7912845.81611863,5210316.93276757,N_579275502070532581,Roxbury,Q2CK-SF4S-8JL2,ROX-BFDE14-AP3,On pole across from BFD Engine 14,42.3285136621772,-71.0823033750057,"['BFD', 'Engine-14', 'Outside']",2024/08/20 04:31:43+00,1,BFD,,Outside,Engine 14,19
-7912905.4304883,5207508.75493876,N_579275502070532581,Roxbury,Q2CK-CYFR-SFMF,ROX-GROVEHALL-AP4,"683 Warren St., Roxbury, MA",42.3098612,-71.0828389,"['BPL', 'Grove-Hall', 'Outside']",2024/08/20 04:31:43+00,1,BPL,,Outside,Grove Hall,20
-7912857.56344122,5210361.45350015,N_579275502070532581,Roxbury,Q2CK-MR56-4QY6,ROX-BFDE14-AP2,"174 Dudley St., Roxbury, MA - Front Roof Facing Dudley St",42.328809333,-71.082408903,"['BFD', 'Engine-14', 'Outside']",2024/08/20 04:31:43+00,1,BFD,,Outside,Engine 14,21
-7912857.56344122,5210361.45350015,N_579275502070532581,Roxbury,Q2CK-SDQD-U3MQ,ROX-BFDE14-AP1,"174 Dudley St., Roxbury, MA - Rear Roof Facing Palmer Street",42.328809333,-71.082408903,"['BFD', 'Engine-14', 'Outside']",2024/08/20 04:31:43+00,1,BFD,,Outside,Engine 14,22
-7912102.65064836,5208763.8299249,N_579275502070532581,Roxbury,Q2CK-5S3K-8KFF,ROX-WINTHROP-AP3,"35 Brookford St., Roxbury, MA",42.318198335,-71.075627406,"['BPS', 'Outside', 'Winthrop-School']",2024/08/20 04:31:43+00,1,BPS,,Outside,Winthrop School,23
,,L_601230550253963850,Mobile WiFi Kit 2,Q3AK-W3JB-ZWJ4,MR76-2,,,,[],2024/08/20 04:31:34+00,1,,,,,24
,,L_601230550253963850,Mobile WiFi Kit 2,Q2ZY-5UCW-5LFZ,MG41-2,,,,[],2024/08/20 04:31:34+00,1,,,,,25
-7912255.43676079,5206227.69848915,L_601230550253964116,Nubian-Bus-Stop,Q3AE-YCB2-9LEG,ROX-Nubian_AP3,"247 Washington St, Boston, MA 02121",42.3013503380001,-71.076999907,['recently-added'],2024/08/20 04:31:38+00,1,,,,,26
-7912255.43676079,5206227.69848915,L_601230550253964116,Nubian-Bus-Stop,Q3AE-HUNW-BPK6,ROX-Nubian-AP4,"247 Washington St, Boston, MA 02121",42.3013503380001,-71.076999907,['recently-added'],2024/08/20 04:31:38+00,1,,,,,27
-7912255.43676079,5206227.69848915,L_601230550253964116,Nubian-Bus-Stop,Q3AE-542B-MYJN,ROX-Nubian-AP5,"247 Washington St, Boston, MA 02121",42.3013503380001,-71.076999907,['recently-added'],2024/08/20 04:31:38+00,1,,,,,28
-7910979.22985955,5214437.3290008,N_568579452955527921,Parks,Q3AK-CVAE-CUZU,PARKS-COMMON-AP6,Boston Common,42.3558721251422,-71.0655355453491,[],2024/08/20 04:31:39+00,1,,,,,29
-7911607.07759896,5206605.34951248,N_568579452955534204,Dorchester,Q2CK-N5NK-M8VH,DOT-MATHER-AP2,"1 Meeting House Hill, Dorchester",42.303859430364,-71.0711755975533,['recently-added'],2024/08/20 04:31:39+00,1,,,,,30
-7918256.51388294,5198613.28987428,N_568579452955538316,Hyde Park,Q2CK-TSDP-WCWR,HP-BPDE18-AP4,"Corner of Business & River St, Hyde Park MA",42.2507393,-71.1309085,"['BPD', 'District', 'E-18', 'Outside']",2024/08/20 04:31:41+00,1,BPD,,Outside,District E 18,31
-7912345.79133615,5209022.30626039,N_579275502070532581,Roxbury,Q2CK-6JQN-FZR8,ROX-WINTHROP-AP4,"Waverley & Blue Hill Ave., Roxbury, MA",42.3199151885731,-71.0778115759604,"['BPS', 'Outside', 'Winthrop-School']",2024/08/20 04:31:43+00,1,BPS,,Outside,Winthrop School,32
-7912222.87558709,5210059.25306829,N_579275502070532581,Roxbury,Q2CK-NEZE-VRYJ,ROX-VINE-AP3,"339 Dudley St, Roxbury",42.326802334,-71.076707405,['recently-added'],2024/08/20 04:31:43+00,1,,,,,33
-7913220.7431686,5210304.53606156,N_579275502070532581,Roxbury,Q2CK-NU67-LP8V,ROX-BPDB2-AP1,"2400 Washington St., Roxbury, MA - Right Front Side Roof Facing Dudley MBTA",42.328431333,-71.0856714019999,"['BPD', 'District-B-2', 'Outside']",2024/08/20 04:31:43+00,1,BPD,,Outside,District B 2,34
-7913220.7431686,5210304.53606156,N_579275502070532581,Roxbury,Q2CK-NQHH-62DH,ROX-BPDB2-AP2,"2400 Washington St., Roxbury, MA - Left Side Rear Roof Facing Dudley & Washington",42.328431333,-71.0856714019999,"['BPD', 'District-B-2', 'Outside']",2024/08/20 04:31:43+00,1,BPD,,Outside,District B 2,35
-7911796.57781974,5209564.64063216,N_579275502070532581,Roxbury,Q2CK-NM86-CUTL,ROX-EMERSON-AP2,"6 SHIRLEY ST
 ROXBURY, MA 02119",42.323517334,-71.072877907,['recently-added'],2024/08/20 04:31:43+00,1,,,,,36
-7912502.74523777,5210300.21216763,N_579275502070532581,Roxbury,Q2CK-NF7G-GS7K,ROX-BFDE14-AP4,"Dudley St and Mt Pleasant Ave., Roxbury, MA",42.3284026170699,-71.0792215168476,"['BFD', 'Engine-14', 'Outside']",2024/08/20 04:31:43+00,1,BFD,,Outside,Engine 14,37
-7913220.7431686,5210304.53606156,N_579275502070532581,Roxbury,Q2CK-NPJ9-EDSZ,ROX-BPDB2-AP3,"2400 Washington St., Roxbury, MA - Left Side Facing Bartlett St",42.328431333,-71.0856714019999,"['BPD', 'District-B-2', 'Outside']",2024/08/20 04:31:43+00,1,BPD,,Outside,District B 2,38
-7912771.90331569,5207055.38898878,N_579275502070532581,Roxbury,Q2CK-NFVJ-3N86,ROX-BURKE-AP1,"60 Washington St.
Dorchester, MA 02121",42.3068493370001,-71.081639405,"['BPS', 'Jeremiah-Burke-School', 'Outside']",2024/08/20 04:31:43+00,1,BPS,,Outside,Jeremiah Burke School,39
-7911615.73930695,5209957.61811713,N_579275502070532581,Roxbury,Q2CK-HM2N-KPSM,ROX-MASON-AP2,"150 Norfolk Ave., Roxbury, MA",42.326127333,-71.071253407,['recently-added'],2024/08/20 04:31:43+00,1,,,,,40
-7912771.90331569,5207055.38898878,N_579275502070532581,Roxbury,Q2CK-NNVA-2639,ROX-BURKE-AP2,"60 Washington St.
Dorchester, MA 02121",42.3068493370001,-71.081639405,"['BPS', 'Jeremiah-Burke-School', 'Outside']",2024/08/20 04:31:43+00,1,BPS,,Outside,Jeremiah Burke School,41
-7912356.62595528,5210580.99539578,N_579275502070532581,Roxbury,Q2CK-VQ39-UL8G,ROX-ORCHARD-AP3,"906 Albany St., Roxbury, MA",42.3302673330001,-71.077908905,"['BPS', 'Orchard-Garden-School', 'Outside']",2024/08/20 04:31:43+00,1,BPS,,Outside,Orchard Garden School,42
,,L_601230550253963851,Mobile WiFi Kit 3,Q3AK-Q4UV-A3YH,MR76-3,,,,[],2024/08/20 04:31:35+00,1,,,,,43
-7912255.43676079,5206227.69848915,L_601230550253964116,Nubian-Bus-Stop,Q3AE-NN5V-PRPA,ROX-Nubian-AP2,"247 Washington St, Boston, MA 02121",42.3013503380001,-71.076999907,['recently-added'],2024/08/20 04:31:38+00,1,,,,,44
-7916707.22966667,5202882.20011551,N_568579452955527921,Parks,Q2AK-U4TT-J95L,PARKS-MTHOPE-AP1,"Mt Hope Cemetery, Hyde Park, MA - Cummings Hwy & Canterbury St",42.2791186669152,-71.1169910430908,"['Mount-Hope-Cemetery', 'Outside']",2024/08/20 04:31:39+00,1,,,Outside,Mount Hope Cemetery,45
-7913090.49947569,5208454.90590988,N_579275502070532581,Roxbury,Q2CK-GLBJ-XZRY,ROX-BLA-AP2,"205 Townsend St., Roxbury, MA - east side of roof",42.316146336,-71.0845014029999,"['BPS', 'Boston-Latin-Academy', 'Outside']",2024/08/20 04:31:43+00,1,BPS,,Outside,Boston Latin Academy,46
-7913800.32787478,5210827.64729927,N_579275502070532581,Roxbury,Q2CK-SQTZ-N3W3,ROX-Madison Park-HS-AP2,"75 Malcolm X Blvd, Boston, MA 02120",42.3319053330001,-71.0908779,['recently-added'],2024/08/20 04:31:43+00,1,,,,,47
-7914741.08866884,5208915.58598681,N_579275502070532581,Roxbury,Q2CK-GUWZ-2YNU,ROX-BRAGDON-AP1,"85 Bragdon St., Roxbury MA",42.319206336,-71.099328898,"['EOC', 'Outside']",2024/08/20 04:31:43+00,1,,,Outside,EOC,48
-7918007.20174947,5203858.81735526,N_601230550253961252,Roslindale,Q2CK-6V2L-TCDF,ROS-BPL-AP1,"4246 Washington St., Roslindale MA",42.285609343,-71.128668891,"['BPL', 'Outside', 'Roslindale-branch']",2024/08/20 04:31:43+00,1,BPL,,Outside,Roslindale branch,49
-7917899.50014213,5203994.24347405,N_601230550253961252,Roslindale,Q2CK-6PU6-G499,ROS-COMMUNITY-AP2,"6 Cummings Highway, Roslindale, MA",42.286509343,-71.127701391,"['BCYF/BPL', 'Outside', 'Roslindale-Comm-Center']",2024/08/20 04:31:43+00,1,BCYF,BPL,Outside,Roslindale Comm Center,50
-7917899.50014213,5203994.24347405,N_601230550253961252,Roslindale,Q2CK-5TD4-6S66,ROS-COMMUNITY-AP1,"6 Cummings Highway, Roslindale, MA",42.286509343,-71.127701391,"['BCYF/BPL', 'Outside', 'Roslindale-Comm-Center']",2024/08/20 04:31:43+00,1,BCYF,BPL,Outside,Roslindale Comm Center,51
-7918007.20174947,5203858.81735526,N_601230550253961252,Roslindale,Q2CK-7FHC-97HP,ROS-BPL-AP2,"4246 Washington St., Roslindale MA",42.285609343,-71.128668891,"['BPL', 'Outside', 'Roslindale-branch']",2024/08/20 04:31:43+00,1,BPL,,Outside,Roslindale branch,52
-7917899.50014213,5203994.24347405,N_601230550253961252,Roslindale,Q2CK-NLJC-KT9P,ROS-COMMUNITY-AP4,"6 cummins highway, Roslindale, ma",42.286509343,-71.127701391,"['BCYF', 'Flaherty-Pool', 'Outside']",2024/08/20 04:31:43+00,1,BCYF,,Outside,Flaherty Pool,53
-7910170.53424036,5215103.06324401,N_601230550253961310,Downtown Boston - City Hall - Quincy Market,Q3AE-4FLA-SJCJ,DT-Beer garden 2- higher level of beer garden,One City Hall Sq  Boston MA 02201,42.360291327,-71.058270909,[],2024/08/20 04:31:44+00,1,,,,,54
-7910170.53424036,5215103.06324401,N_601230550253961310,Downtown Boston - City Hall - Quincy Market,Q3AE-HJRQ-D68Q,DT-CITYHALL-GUARDSHACK,One City Hall Sq Boston MA 02201,42.360291327,-71.058270909,[],2024/08/20 04:31:44+00,1,,,,,55
-7909698.31247149,5215107.34732686,N_601230550253961310,Downtown Boston - City Hall - Quincy Market,Q3AE-ARNB-HFAK,DT-QUINCYMARKET-AP2,"Faneuil Hall Marketplace
Boston MA 02201",42.3603197641085,-71.0540288686752,[],2024/08/20 04:31:44+00,1,,,,,56
-7909701.89545719,5215082.26642696,N_601230550253961310,Downtown Boston - City Hall - Quincy Market,Q3AE-PMFQ-JUX3,DT-QUINCYMARKET-AP4,"Faneuil Hall Marketplace
Boston MA 02201",42.3601532806207,-71.0540610551834,[],2024/08/20 04:31:44+00,1,,,,,57
-7910170.53424036,5215103.06324401,N_601230550253961310,Downtown Boston - City Hall - Quincy Market,Q3AE-3S8D-CZPE,DT-CITYHALL-4th-Floor-Patio-Daycare,One City Hall Sq  Boston MA 02201,42.360291327,-71.058270909,[],2024/08/20 04:31:44+00,1,,,,,58
-7909943.10863199,5215065.09924111,N_601230550253961310,Downtown Boston - City Hall - Quincy Market,Q3AK-C98F-JUR2,Faneuil-Hall-Marketplace-window1,"1 Faneuil Hall Sq, Boston, MA 02109",42.360039327,-71.05622791,[],2024/08/20 04:31:44+00,1,,,,,59
-7910170.53424036,5215103.06324401,N_601230550253961310,Downtown Boston - City Hall - Quincy Market,Q3AE-TBT5-D72C,DT-Beer garden 1- lower part of beer garden,One City Hall Sq  Boston MA 02201,42.360291327,-71.058270909,[],2024/08/20 04:31:44+00,1,,,,,60
-7914619.86174336,5210876.43634881,N_601230550253961587,BCYF Tremont,Q2FD-4SE4-JW2S,BCYF-3rd FL GED,"1483 Tremont St, Boston, MA",42.332229333,-71.098239898,"['BCYF', 'Inside', 'employee']",2024/08/20 04:31:45+00,1,BCYF,,Inside,employee,61
-7909943.10863199,5215065.09924111,N_601230550253961310,Downtown Boston - City Hall - Quincy Market,Q3AK-D5DU-9HST,Faneuil-Hall-Marketplace-window,"1 Faneuil Hall Sq, Boston, MA 02109",42.360039327,-71.05622791,['recently-added'],2024/08/20 04:31:44+00,1,,,,,62
-7910170.53424036,5215103.06324401,N_601230550253961310,Downtown Boston - City Hall - Quincy Market,Q3AE-ZUF3-Y73P,DT-CITYHALL-4th-Floor-Patio-AP1,One City Hall Sq  Boston MA 02201,42.360291327,-71.058270909,[],2024/08/20 04:31:44+00,1,,,,,63
,,L_601230550253963851,Mobile WiFi Kit 3,Q2ZY-V6UL-X52X,MG41-3,,,,[],2024/08/20 04:31:35+00,1,,,,,64
-7917274.8311535,5199570.87332071,N_568579452955538316,Hyde Park,Q2CK-53BW-3TB9,HP-BPL-AP2,"35 Harvard Ave., Hyde Park, MA - Roof South",42.257106348,-71.1220898939999,"['BPL', 'Hyde-Park-Branch', 'Outside']",2024/08/20 04:31:41+00,1,BPL,,Outside,Hyde Park Branch,65
-7917190.67372978,5199596.59250128,N_568579452955538316,Hyde Park,Q2AK-GPHE-YSR2,HP-CENTRAL-AP1,"26 Central Ave., Hyde Park, MA",42.2572773480001,-71.121333895,"['BPHC', 'Hyde-Park', 'Outside']",2024/08/20 04:31:41+00,1,BPHC,,Outside,Hyde Park,66
-7917028.87084991,5199271.72391499,N_568579452955538316,Hyde Park,Q2CK-4SHS-VJAG,HP-BFD48-AP2,"60 Fairmont Ave., Hyde Park, MA",42.255117349,-71.1198803949999,"['BFD', 'Engine-48', 'Outside']",2024/08/20 04:31:41+00,1,BFD,,Outside,Engine 48,67
-7912311.50337599,5210272.70528783,N_579275502070532581,Roxbury,Q2CK-5FW6-RS9C,ROX-VINE-AP5,"Dudley and Adams St., Roxbury, MA",42.3282199375272,-71.0775035619736,"['BCYF/BPL', 'Outside', 'Vine-St-Comm-Center', 'recently-added']",2024/08/20 04:31:43+00,1,BCYF,BPL,Outside,Vine St Comm Center,68
-7913611.28742313,5208018.69003845,N_579275502070532581,Roxbury,Q2CK-DSFT-7HTL,ROX-TROTTER-AP3,"Humbolt & Waumbeck St., Roxbury, MA",42.3132486987508,-71.0891797207296,"['BPS', 'Outside', 'Trotter-School']",2024/08/20 04:31:43+00,1,BPS,,Outside,Trotter School,69
-7909890.00220648,5215062.56000561,N_601230550253961310,Downtown Boston - City Hall - Quincy Market,Q3AE-F6RV-VVHP,DT-QUINCYMARKET-AP3,"Faneuil Hall Marketplace
Boston MA 02201",42.3600224718566,-71.0557508468628,[],2024/08/20 04:31:44+00,1,,,,,70
-7910170.53424036,5215103.06324401,N_601230550253961310,Downtown Boston - City Hall - Quincy Market,Q3AE-ZXW8-H9ZW,DT-CITYHALL-8th-Floor-Interior Ring,"One City Hall Sq
Boston MA 02201",42.360291327,-71.058270909,[],2024/08/20 04:31:44+00,1,,,,,71
-7910170.53424036,5215103.06324401,N_601230550253961310,Downtown Boston - City Hall - Quincy Market,Q3AE-3A2V-JNVG,DT-CITYHALL-AP1,"One City Hall Sq
Boston MA 02201",42.360291327,-71.058270909,[],2024/08/20 04:31:44+00,1,,,,,72
-7908003.97931871,5216719.38586558,N_601230550253961436,East Boston,Q2CK-ZYHQ-FVKG,EB-BPDA7-AP1,"69 Paris Street, East Boston",42.371019324,-71.0388084149999,"['BPD', 'District-A-7', 'E-Boston-Main-Street', 'Outside']",2024/08/20 04:31:44+00,1,BPD,,Outside,District A 7 E Boston Main Street,73
-7908003.97931871,5216719.38586558,N_601230550253961436,East Boston,Q2CK-D66G-X9MY,EB-BPDA7-AP4,"69 Paris St., East Boston, MA - Right back pointing towards Maverick St",42.371019324,-71.0388084149999,"['BPD', 'District-A-7', 'E-Boston-Main-Street', 'Outside']",2024/08/20 04:31:44+00,1,BPD,,Outside,District A 7 E Boston Main Street,74
-7907994.46150225,5216271.88624328,N_601230550253961436,East Boston,Q2CK-DR2X-L8TF,EB-ENGINE9-AP2,"239 Sumner St., East Boston, MA - Left front on Station",42.368049324,-71.0387229149999,"['BFD', 'E-Boston-Main-Street', 'Engine-9', 'Outside']",2024/08/20 04:31:44+00,1,BFD,,Outside,E Boston Main Street Engine 9,75
-7907933.84803951,5216907.88446422,N_601230550253961436,East Boston,Q2CK-NU9A-QWKC,EB-10GOVE-AP2,"10 Gove St, Boston, MA 02128, USA",42.3722703240001,-71.0381784149999,"['E-Boston-Main-Street', 'June2016', 'Outside', 'Private-residence']",2024/08/20 04:31:44+00,1,,,Outside,E Boston Main Street June2016 Private residence,76
-7908003.97931871,5216719.38586558,N_601230550253961436,East Boston,Q2CK-N6MC-XFPQ,EB-BPDA7-AP3,"69 Paris Street, East Boston",42.371019324,-71.0388084149999,['recently-added'],2024/08/20 04:31:44+00,1,,,,,77
-7907994.46150225,5216271.88624328,N_601230550253961436,East Boston,Q2EK-N2DB-5PSX,EB-ENGINE9-AP1,"239 Sumner St, Boston, MA 02128",42.368049324,-71.0387229149999,"['BFD', 'E-Boston-Main-Street', 'Engine-9', 'Outside']",2024/08/20 04:31:44+00,1,BFD,,Outside,E Boston Main Street Engine 9,78
-7914619.86174336,5210876.43634881,N_601230550253961587,BCYF Tremont,Q2QD-R397-ZFBT,BCYF-1st floor AP1 ,"1483 Tremont St, Boston, MA",42.332229333,-71.098239898,"['BCYF', 'Inside', 'UXI', 'employee']",2024/08/20 04:31:45+00,1,BCYF,,Inside,UXI employee,79
-7914608.84111377,5210873.72583946,N_601230550253961587,BCYF Tremont,Q3AK-EDQ7-X7P4,AgeStrong-1stFL-Tremont-AP1,"1481 Tremont St, Boston, MA",42.332211333,-71.0981408979999,['employee'],2024/08/20 04:31:45+00,1,,,,employee,80
-7914619.86174336,5210876.43634881,N_601230550253961587,BCYF Tremont,Q2CK-UTKT-YZ7P,BCYF-3rd FL Easter Island,"1483 Tremont St, Boston, MA",42.332229333,-71.098239898,"['BCYF', 'Inside', 'employee']",2024/08/20 04:31:45+00,1,BCYF,,Inside,employee,81
